,time,Name,Str
1504,41586024,"notify/tencent/TencentMediaController/playmediachanged","{""addr"":""/notify/tencent/TencentMediaController/playmediachanged"",""data"":{""albumID"":""8509785"",""albumName"":""分手前1分28秒"",""albumPic"":""http://y.gtimg.cn/music/photo_new/T002R120x120M000002ksLYo2nztkN_1.jpg"",""albumPicBig"":""http://y.gtimg.cn/music/photo_new/T002R500x500M000002ksLYo2nztkN_1.jpg"",""albumPicMiddle"":""http://y.gtimg.cn/music/photo_new/T002R300x300M000002ksLYo2nztkN_1.jpg"",""albumPicSmall"":""http://y.gtimg.cn/music/photo_new/T002R150x150M000002ksLYo2nztkN_1.jpg"",""dissid"":0,""duration"":181,""folderPath"":""TENCENT_MEDIA"",""hot"":0,""localCompletionId"":0,""mediaID"":243672222,""mediaName"":""分手前1分28秒(伴奏)"",""playUri"":""http://isure6.stream.qqmusic.qq.com/C200001laUvI3MLKTd.m4a?guid=2000000163&vkey=366F3CBEF83A6BE4F3D2B40C0BD1D24B0D36DE1F1ACEBD3695C6B4D38063092378EDDD00F54F93BAC05D43EAF25095311EFF91F58475F604&uin=0&fromtag=20163"",""playUriHQ"":"""",""playUriSQ"":"""",""playUriStandard"":""http://isure6.stream.qqmusic.qq.com/C400001laUvI3MLKTd.m4a?guid=2000000163&vkey=27C209C93313F83CCC1400C31A4602E98FD9764FBF14C9D5DD23DA5FFBEE909DDC0E8AF1B22AD1C82A9F13E212A1EC951BC9502ACEB164EB&uin=0&fromtag=30163"",""singer"":""土匪大王"",""singerID"":""3257206"",""singerPic"":""http://y.gtimg.cn/music/photo_new/T001R120x120M000003uSvPb4aRc34_4.jpg"",""singerPicBig"":""http://y.gtimg.cn/music/photo_new/T001R500x500M000003uSvPb4aRc34_4.jpg"",""singerPicMiddle"":""http://y.gtimg.cn/music/photo_new/T001R300x300M000003uSvPb4aRc34_4.jpg"",""singerPicSmall"":""http://y.gtimg.cn/music/photo_new/T001R150x150M000003uSvPb4aRc34_4.jpg"",""size"":0,""sizeTry"":0,""songMid"":""001laUvI3MLKTd"",""sortKey"":""8509785"",""source"":0,""tryBegin"":0,""tryEnd"":0,""usbDisk"":0},""from"":""unknow"",""requestId"":""20230309193305956""}"
1505,41586042,"notify/mediamanager/MediaController/playstatechange","{""addr"":""/notify/mediamanager/MediaController/playstatechange"",""data"":{""currentState"":0},""from"":""mediamanager"",""requestId"":""20230309193305955""}"
1506,41586044,"notify/mediamanager/MediaController/playmediachange","{""addr"":""/notify/mediamanager/MediaController/playmediachange"",""data"":{""mGroupId"":""8509785"",""mMediaCollectionState"":-1,""mMediaCover"":""http://y.gtimg.cn/music/photo_new/T002R500x500M000002ksLYo2nztkN_1.jpg"",""mMediaDuration"":181,""mMediaEndTime"":-1,""mMediaId"":""243672222"",""mMediaName"":""分手前1分28秒(伴奏)"",""mMediaQuality"":1,""mMediaStartTime"":-1,""mMediaTimeliness"":-1,""mMediaUrl"":""http://isure6.stream.qqmusic.qq.com/C400001laUvI3MLKTd.m4a?guid=2000000163&vkey=27C209C93313F83CCC1400C31A4602E98FD9764FBF14C9D5DD23DA5FFBEE909DDC0E8AF1B22AD1C82A9F13E212A1EC951BC9502ACEB164EB&uin=0&fromtag=30163"",""mSingerName"":""土匪大王"",""mSourceType"":""TENCENT_MEDIA"",""mVipState"":0},""from"":""mediamanager"",""requestId"":""20230309193305964""}"
1507,41586217,"notify/mediamanager/MediaController/playstatechange","{""addr"":""/notify/mediamanager/MediaController/playstatechange"",""data"":{""currentState"":0},""from"":""mediamanager"",""requestId"":""20230309193306190""}"
1508,41586351,"response/tencent/TencentMediaController/identity_lyric","{""addr"":""/response/tencent/TencentMediaController/identity_lyric"",""data"":{""code"":0,""data"":{""lyricID"":0,""song_id"":243672222,""song_lyric"":""略微失真的空气\n混淆我感知能力\n明明是熟悉的场景\n仿佛被褪色不鲜明\n浑浑噩噩的清醒\n不愿去相信的理性\n我一个人面对两个人的回忆\n放任被他们吞噬干净\n反正你想说的我都懂了何必说出口\n反正你想做什么就去做吧何必强求\n反正还有一段开心回忆能留给以后\n这么久这点默契还算有\n反正爱都爱了你都知道的何必再细说\n反正走都走了我都明白的何必挽留\n反正你爱的人早已不是我就不如洒脱\n你别说还真有点不舍\n\n别难过反正你不难过\n未经许可,不得翻唱或使用"",""error"":0,""mUuid"":"""",""requestId"":-1}},""from"":""unknow"",""requestId"":""202303091933060678209""}"
1509,41586975,"notify/mediamanager/MediaController/playprocessupdate","{""addr"":""/notify/mediamanager/MediaController/playprocessupdate"",""data"":{""duration"":0,""progress"":0},""from"":""mediamanager"",""requestId"":""20230309193306963""}"
1510,41586986,"notify/mediamanager/MediaController/playstatechange","{""addr"":""/notify/mediamanager/MediaController/playstatechange"",""data"":{""currentState"":1},""from"":""mediamanager"",""requestId"":""20230309193306966""}"
1511,41587215,"notify/mediamanager/MediaController/playprocessupdate","{""addr"":""/notify/mediamanager/MediaController/playprocessupdate"",""data"":{""duration"":0,""progress"":0},""from"":""mediamanager"",""requestId"":""20230309193307201""}"
1512,41587451,"notify/mediamanager/MediaController/playprocessupdate","{""addr"":""/notify/mediamanager/MediaController/playprocessupdate"",""data"":{""duration"":0,""progress"":242},""from"":""mediamanager"",""requestId"":""20230309193307441""}"
1513,41587682,"notify/mediamanager/MediaController/playprocessupdate","{""addr"":""/notify/mediamanager/MediaController/playprocessupdate"",""data"":{""duration"":0,""progress"":494},""from"":""mediamanager"",""requestId"":""20230309193307665""}"
1514,41587918,"notify/mediamanager/MediaController/playprocessupdate","{""addr"":""/notify/mediamanager/MediaController/playprocessupdate"",""data"":{""duration"":0,""progress"":700},""from"":""mediamanager"",""requestId"":""20230309193307906""}"
1515,41588159,"notify/mediamanager/MediaController/playprocessupdate","{""addr"":""/notify/mediamanager/MediaController/playprocessupdate"",""data"":{""duration"":0,""progress"":954},""from"":""mediamanager"",""requestId"":""20230309193308148""}"
1516,41588400,"notify/mediamanager/MediaController/playprocessupdate","{""addr"":""/notify/mediamanager/MediaController/playprocessupdate"",""data"":{""duration"":0,""progress"":1207},""from"":""mediamanager"",""requestId"":""20230309193308389""}"
1517,41588645,"notify/mediamanager/MediaController/playprocessupdate","{""addr"":""/notify/mediamanager/MediaController/playprocessupdate"",""data"":{""duration"":0,""progress"":1444},""from"":""mediamanager"",""requestId"":""20230309193308627""}"
1518,41588880,"notify/mediamanager/MediaController/playprocessupdate","{""addr"":""/notify/mediamanager/MediaController/playprocessupdate"",""data"":{""duration"":0,""progress"":1683},""from"":""mediamanager"",""requestId"":""20230309193308869""}"
1519,41589121,"notify/mediamanager/MediaController/playprocessupdate","{""addr"":""/notify/mediamanager/MediaController/playprocessupdate"",""data"":{""duration"":0,""progress"":1926},""from"":""mediamanager"",""requestId"":""20230309193309109""}"
